StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
6,8711,-123.2110084,43.37568076,Culvert,Blocked,108847.2,0.1
6,8720,-122.9075498,43.37738779,Culvert,Passable,108847.2,1
6,9050,-122.9785763,43.13515095,Falls,Unknown,455041.93,0.5
6,9148,-122.7207028,43.26959841,Falls,Unknown,455041.93,0.5
6,9164,-122.8499787,43.46584653,Culvert,Blocked,108847.2,0.1
6,9372,-122.6526586,43.56144633,Falls,Blocked,455041.93,0.1
6,9563,-123.0843819,43.18075297,Culvert,Unknown,108847.2,0.1
6,9563,-123.0803962,43.17979018,Falls,UnkAnad,455041.93,0.5
6,9563,-123.0804367,43.17978475,Falls,Blocked,455041.93,0.1
6,9573,-122.751167,43.4767747,Culvert,Blocked,108847.2,0.1
6,9614,-122.7713021,43.45062203,Culvert,Blocked,108847.2,0.1
6,9614,-122.7785576,43.45491575,Culvert,Blocked,108847.2,0.1
6,9618,-122.5232878,43.40904351,Culvert,Blocked,108847.2,0.1
6,9629,-122.9942531,43.20811,Culvert,Blocked,108847.2,0.1
7,9956,-122.8812502,43.51600887,Culvert,Blocked,108847.2,0.1
7,10584,-122.8328604,43.38519452,Culvert,Passable,108847.2,1
7,10821,-122.7955442,43.47320955,Culvert,Partial,108847.2,0.5
7,10844,-122.9505504,43.11833021,Culvert,Blocked,108847.2,0.1
7,10848,-122.7777577,43.49688452,Culvert,Blocked,108847.2,0.1
7,10849,-122.9578706,43.20270602,Culvert,Blocked,108847.2,0.1
7,10886,-122.7795631,43.50250682,Culvert,Partial,108847.2,0.5
7,10947,-122.8026847,43.46726632,Bridge,Passable,370171,1
7,10955,-122.7749165,43.45436469,Culvert,Blocked,108847.2,0.1
7,10955,-122.7773446,43.45521843,Culvert,Blocked,108847.2,0.1
8,11515,-122.7955442,43.47320955,Culvert,Partial,108847.2,0.5
8,11673,-122.8232332,43.45231523,Culvert,Blocked,108847.2,0.1
