StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
2,63,-123.8071968,43.65503428,Culvert,Passable,108847.2,1
2,63,-123.8071968,43.65503428,Culvert,Passable,108847.2,1
2,63,-123.8071968,43.65503428,Culvert,Passable,108847.2,1
2,66,-123.6891883,43.67480095,Culvert,Passable,108847.2,1
2,72,-123.8080505,43.64599282,Falls,UnkAnad,455041.93,0.5
2,72,-123.8119444,43.65197026,Culvert,Partial,108847.2,0.5
2,75,-123.7789733,43.65492744,Culvert,Blocked,108847.2,0.1
2,76,-123.712694,43.66055399,Culvert,Unknown,108847.2,0.1
2,80,-124.1799199,43.68407867,Culvert,UnkAnad,108847.2,0.1
2,80,-124.160287,43.67267261,Culvert,UnkAnad,108847.2,0.1
2,80,-124.160287,43.67267261,Culvert,UnkAnad,108847.2,0.1
2,80,-124.1784063,43.67289917,Culvert,Passable,108847.2,1
2,80,-124.1785407,43.67509769,Bridge,Passable,370171,1
2,83,-123.7882665,43.66233173,Culvert,Unknown,108847.2,0.1
2,84,-123.9120603,43.65459129,Culvert,Unknown,108847.2,0.1
2,85,-123.7976478,43.67526422,Bridge,Passable,370171,1
2,89,-123.6374922,43.63993801,Culvert,Unknown,108847.2,0.1
2,90,-123.8465559,43.64671868,Culvert,Unknown,108847.2,0.1
2,94,-123.5767548,43.6367421,Culvert,Partial,108847.2,0.5
2,99,-123.9690166,43.68871879,Culvert,Unknown,108847.2,0.1
2,102,-123.9247221,43.66840287,Culvert,UnkAnad,108847.2,0.1
2,107,-123.6403014,43.64910219,Culvert,Unknown,108847.2,0.1
2,108,-123.825039,43.65415,Bridge,Unknown,370171,0.1
2,110,-123.7504928,43.65421816,Culvert,Partial,108847.2,0.5
2,111,-123.9814526,43.69110269,Culvert,Unknown,108847.2,0.1
2,117,-123.9663661,43.68768335,Culvert,Unknown,108847.2,0.1
2,118,-123.6953256,43.66920065,Culvert,Blocked,108847.2,0.1
2,121,-123.6267104,43.65110982,Culvert,Blocked,108847.2,0.1
2,125,-123.5761815,43.64110532,Culvert,Unknown,108847.2,0.1
2,126,-123.6800945,43.67985294,Culvert,Partial,108847.2,0.5
2,133,-123.6524009,43.67904255,Culvert,Unknown,108847.2,0.1
2,135,-124.1037598,43.72336959,Dam,Unknown,487195.2,0.1
2,141,-123.6735821,43.68161803,Culvert,Unknown,108847.2,0.1
2,145,-123.6461773,43.647417,Culvert,Unknown,108847.2,0.1
2,156,-123.8417847,43.64761524,Culvert,Blocked,108847.2,0.1
2,160,-123.8499176,43.64709651,Culvert,Unknown,108847.2,0.1
2,161,-123.6529644,43.68031554,Culvert,Unknown,108847.2,0.1
2,162,-123.580917,43.64326896,Culvert,Partial,108847.2,0.5
2,172,-123.9715202,43.68947628,Culvert,Unknown,108847.2,0.1
2,177,-123.8048331,43.67448967,Culvert,Unknown,108847.2,0.1
2,193,-123.6536073,43.6812043,Culvert,Unknown,108847.2,0.1
2,202,-123.9090373,43.65311561,Culvert,Unknown,108847.2,0.1
2,203,-123.9898224,43.69175551,Culvert,Unknown,108847.2,0.1
2,205,-123.6523388,43.66997373,Culvert,Unknown,108847.2,0.1
2,207,-123.6595936,43.68413044,Culvert,Partial,108847.2,0.5
2,207,-123.6595936,43.68413044,Culvert,Partial,108847.2,0.5
2,210,-124.0523568,43.69204983,TideGate,UnkAnad,77617.39,0.5
2,210,-124.0524856,43.69203717,TideGate,UnkAnad,77617.39,0.5
2,225,-123.5714684,43.63922331,Culvert,Unknown,108847.2,0.1
2,230,-123.8936133,43.64967733,Culvert,Unknown,108847.2,0.1
2,233,-123.8557761,43.65354269,Culvert,Unknown,108847.2,0.1
2,243,-123.8109504,43.66962041,Culvert,Unknown,108847.2,0.1
2,248,-123.8988021,43.64958119,Culvert,Unknown,108847.2,0.1
3,259,-124.021011,43.755111,Bridge,Unknown,370171,0.1
3,259,-124.0209503,43.75505839,TideGate,Unknown,77617.39,0.5
3,261,-123.5627944,43.83659646,Culvert,UnkAnad,108847.2,0.1
3,261,-123.5672742,43.83694346,Culvert,UnkAnad,108847.2,0.1
3,261,-123.559446,43.83589595,Culvert,UnkAnad,108847.2,0.1
3,262,-123.8668537,43.72900719,Falls,Unknown,455041.93,0.5
3,262,-123.8870361,43.75548405,Falls,UnkAnad,455041.93,0.5
3,262,-123.8561292,43.73591357,Falls,Blocked,455041.93,0.1
3,262,-123.8924582,43.74154588,Falls,Blocked,455041.93,0.1
3,265,-123.6209361,43.68800769,Culvert,Partial,108847.2,0.5
3,267,-123.7384511,43.81405566,Culvert,UnkAnad,108847.2,0.1
3,278,-123.7004651,43.62630114,Culvert,Partial,108847.2,0.5
3,279,-123.8095331,43.57775821,Culvert,Unknown,108847.2,0.1
3,279,-123.809817,43.57794191,Culvert,Partial,108847.2,0.5
3,280,-123.9342491,43.77964586,TideGate,Unknown,77617.39,0.5
3,280,-123.8175396,43.93215392,Falls,Blocked,455041.93,0.1
3,289,-123.7169355,43.5562028,Falls,Unknown,455041.93,0.5
3,289,-123.7420165,43.60188379,Falls,UnkAnad,455041.93,0.5
3,289,-123.6650899,43.53672831,Falls,Unknown,455041.93,0.5
3,289,-123.7206029,43.59137692,Falls,Blocked,455041.93,0.1
3,289,-123.7397956,43.59484243,Falls,Blocked,455041.93,0.1
3,289,-123.748622,43.60384446,Bridge,Passable,370171,1
3,289,-123.7840222,43.60739659,Bridge,Passable,370171,1
