StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
4,2780,-123.4391306,43.71210782,Culvert,Partial,108847.2,0.5
4,2780,-123.441103,43.71417612,Culvert,Passable,108847.2,1
4,2782,-123.424724,43.57886627,Culvert,Partial,108847.2,0.5
4,2784,-123.420596,43.37419113,Culvert,Blocked,108847.2,0.1
4,2797,-123.1638511,43.62947801,Culvert,Passable,108847.2,1
4,2799,-123.3693042,43.44243996,Culvert,Passable,108847.2,1
4,2808,-123.1500952,43.58399402,Bridge,Passable,370171,1
4,2818,-123.1325841,43.52924307,Culvert,Blocked,108847.2,0.1
4,2820,-123.415029,43.44796824,Culvert,Passable,108847.2,1
4,2822,-123.2233526,43.75734305,Culvert,Blocked,108847.2,0.1
4,2822,-123.219549,43.7179696,Culvert,Partial,108847.2,0.5
4,2822,-123.224267,43.75479596,Dam,Partial,487195.2,0.5
4,2836,-123.6418679,43.46159573,Culvert,Blocked,108847.2,0.1
4,2838,-123.2960431,43.57187015,Culvert,Partial,108847.2,0.5
4,2838,-123.2855153,43.58695338,Culvert,Passable,108847.2,1
4,2838,-123.2966713,43.57901613,Culvert,Partial,108847.2,0.5
4,2838,-123.280758,43.58838156,Culvert,Partial,108847.2,0.5
4,2842,-123.0378319,43.41750525,Bridge,Passable,370171,1
4,2852,-123.158881,43.465119,Bridge,Unknown,370171,0.1
4,2852,-123.1590468,43.4646981,Culvert,Blocked,108847.2,0.1
4,2857,-123.2455065,43.70393238,Culvert,Passable,108847.2,1
4,2859,-123.3003483,43.63485201,Culvert,Partial,108847.2,0.5
4,2863,-123.2679288,43.59876165,Bridge,UnkAnad,370171,0.1
4,2863,-123.2650326,43.59864008,Culvert,UnkAnad,108847.2,0.1
4,2863,-123.2421232,43.60635413,Culvert,UnkAnad,108847.2,0.1
4,2863,-123.2514366,43.60290695,Bridge,UnkAnad,370171,0.1
4,2863,-123.2611632,43.59978596,Bridge,UnkAnad,370171,0.1
4,2863,-123.2694,43.5987,Culvert,Passable,108847.2,1
4,2864,-123.2585699,43.64051484,Culvert,Partial,108847.2,0.5
4,2864,-123.2587307,43.64055198,Culvert,Partial,108847.2,0.5
