StrmLev,stream_ID,fpbFtrID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
4,2950,7101,-123.9922868,42.97505797,Culvert,UnkAnad,108847.2,0.1
4,2950,4027,-123.8800654,42.90365923,Falls,Unknown,455041.93,0.5
4,2950,27857,-123.8631582,42.90164139,Falls,Unknown,455041.93,0.5
4,2950,34134,-124.005817,42.973333,Bridge,Unknown,370171,0.1
4,2950,34994,-123.978003,42.965469,Bridge,Unknown,370171,0.1
4,2950,35701,-123.970289,42.970169,Bridge,Unknown,370171,0.1
4,2950,44798,-123.926413,42.93018961,CascadeGradientVelocity,Partial,455041.93,0.5
4,2953,27852,-123.9727691,42.90048502,Falls,Unknown,455041.93,0.5
4,2953,38859,-123.975141,42.90195968,Falls,Blocked,455041.93,0.1
4,2954,27514,-123.920485,43.27791963,Culvert,UnkAnad,108847.2,0.1
4,2954,2731,-123.9318262,43.27021572,Culvert,Unknown,108847.2,0.1
4,2954,24507,-123.9386701,43.2545561,Culvert,Partial,108847.2,0.5
4,2954,27515,-123.9086699,43.28171565,Culvert,Blocked,108847.2,0.1
4,2954,38889,-123.9312642,43.27008073,Falls,Partial,455041.93,0.5
4,2956,10244,-123.8346473,42.99132918,Falls,UnkAnad,455041.93,0.5
4,2956,27829,-123.84399,42.99652802,Falls,UnkAnad,455041.93,0.5
4,2958,3618,-124.0477579,43.11278183,Culvert,Unknown,108847.2,0.1
4,2960,12250,-123.9920272,43.0512139,Falls,UnkAnad,455041.93,0.5
4,2960,7102,-123.988926,43.04319973,Culvert,Partial,108847.2,0.5
4,2960,27556,-123.992537,43.05313408,Culvert,Passable,108847.2,1
4,2965,5600,-123.9795249,43.16437711,CascadeGradientVelocity,UnkAnad,455041.93,0.1
4,2965,9926,-123.9707808,43.18629637,Falls,Blocked,455041.93,0.1
4,2966,27810,-123.7761309,43.16671401,Falls,Unknown,455041.93,0.5
4,2966,27499,-123.7744122,43.16968914,Culvert,Blocked,108847.2,0.1
4,2966,6519,-123.7935304,43.15091118,Falls,Blocked,455041.93,0.1
4,2966,27809,-123.7941399,43.14930287,Falls,Blocked,455041.93,0.1
4,2969,27839,-123.8837177,43.10791141,Falls,Unknown,455041.93,0.5
4,2977,5598,-124.1088372,43.25320126,CascadeGradientVelocity,UnkAnad,455041.93,0.1
4,2977,9930,-124.1008423,43.2732968,Falls,Blocked,455041.93,0.1
4,2980,6717,-123.8748627,43.05245355,CascadeGradientVelocity,UnkAnad,455041.93,0.1
4,2980,29438,-123.8746945,43.05247252,Culvert,Partial,108847.2,0.5
4,2980,38933,-123.8723111,43.05266716,CascadeGradientVelocity,Blocked,455041.93,0.1
4,2980,38934,-123.8809437,43.05130053,Falls,Blocked,455041.93,0.1
4,2986,9754,-124.0662914,43.16587505,Culvert,Passable,108847.2,1
4,2991,27792,-123.6602926,42.94478612,Falls,UnkAnad,455041.93,0.5
4,2991,27796,-123.7142942,42.94497312,CascadeGradientVelocity,UnkAnad,455041.93,0.1
4,2991,27797,-123.7132091,42.94470587,CascadeGradientVelocity,UnkAnad,455041.93,0.1
4,2991,27798,-123.7124236,42.94409085,Falls,UnkAnad,455041.93,0.5
4,2991,27799,-123.7099633,42.94285685,Falls,UnkAnad,455041.93,0.5
4,2991,27800,-123.7092358,42.94283914,Falls,UnkAnad,455041.93,0.5
4,2991,1352,-123.7178309,42.94636654,Bridge,Passable,370171,1
4,2991,29294,-123.6755673,42.94050012,Dam,Partial,487195.2,0.5
4,2991,1348,-123.6761708,42.94056632,Culvert,Partial,108847.2,0.5
4,2997,27861,-124.0333479,43.22679808,Falls,Blocked,455041.93,0.1
4,3003,34989,-123.968683,43.066072,Bridge,Unknown,370171,0.1
4,3003,2699,-123.9746084,43.07115783,Culvert,UnkAnad,108847.2,0.1
4,3005,24933,-123.9838581,43.2758974,Culvert,Blocked,108847.2,0.1
4,3012,7257,-123.9437178,43.21785961,Falls,UnkAnad,455041.93,0.5
4,3012,9931,-123.9712752,43.21647291,Falls,UnkAnad,455041.93,0.5
4,3012,34133,-123.996242,43.181233,Bridge,Unknown,370171,0.1
4,3012,2737,-123.9245135,43.20714247,Culvert,Unknown,108847.2,0.1
4,3012,27517,-123.907374,43.20023275,Culvert,Blocked,108847.2,0.1
4,3012,9863,-123.9366746,43.21525561,Falls,Blocked,455041.93,0.1
4,3018,43679,-123.957071,43.149172,Culvert,Passable,108847.2,1
4,3021,27843,-123.922735,43.17524247,Falls,Unknown,455041.93,0.5
4,3021,4921,-123.9226732,43.16230889,Culvert,Partial,108847.2,0.5
4,3021,28135,-123.9235648,43.16549946,Dam,Partial,487195.2,0.5
4,3030,27862,-123.9860024,43.11786184,Falls,UnkAnad,455041.93,0.5
4,3030,44072,-123.9778147,43.11675151,Culvert,Partial,108847.2,0.5
4,3033,5603,-123.9298293,43.18269928,CascadeGradientVelocity,Unknown,455041.93,0.1
4,3033,7258,-123.9585756,43.17785412,Falls,UnkAnad,455041.93,0.5
4,3033,38544,-123.962347,43.157686,Bridge,Unknown,370171,0.1
4,3034,6520,-123.7321626,43.15886364,Falls,Blocked,455041.93,0.1
4,3056,13749,-123.679667,43.025681,Culvert,Unknown,108847.2,0.1
4,3056,1248,-123.667939,43.02253159,Culvert,Blocked,108847.2,0.1
4,3060,2732,-123.9521518,43.06460219,Culvert,UnkAnad,108847.2,0.1
4,3060,27558,-123.9518154,43.06307141,Culvert,Partial,108847.2,0.5
4,3063,4489,-123.8754536,43.02100488,Culvert,UnkAnad,108847.2,0.1
4,3065,27835,-123.8374474,43.1783853,Falls,UnkAnad,455041.93,0.5
4,3065,34973,-123.859611,43.148094,Bridge,Unknown,370171,0.1
4,3065,27504,-123.7814339,43.18247999,Culvert,Partial,108847.2,0.5
4,3065,28305,-123.7814339,43.18247999,Culvert,Partial,108847.2,0.5
4,3065,6532,-123.8130182,43.17724453,Falls,Blocked,455041.93,0.1
4,3067,27834,-123.8255933,43.08430321,Falls,Blocked,455041.93,0.1
4,3152,4916,-123.9944374,43.16478182,Culvert,Unknown,108847.2,0.1
4,3154,4917,-123.9903246,43.16572952,Culvert,Partial,108847.2,0.5
4,3157,2715,-124.0135905,43.21977827,Culvert,UnkAnad,108847.2,0.1
4,3160,9861,-123.9118415,43.23765772,Falls,UnkAnad,455041.93,0.5
4,3160,27844,-123.9259053,43.24483001,Falls,UnkAnad,455041.93,0.5
4,3160,27845,-123.9132421,43.24002251,Falls,UnkAnad,455041.93,0.5
4,3160,38846,-123.9091704,43.22934959,CascadeGradientVelocity,Blocked,455041.93,0.1
4,3162,6521,-123.7855292,43.121278,Falls,Blocked,455041.93,0.1
4,3162,27814,-123.7737836,43.1081843,Falls,Blocked,455041.93,0.1
4,3163,34992,-124.020711,42.966814,Bridge,Unknown,370171,0.1
4,3175,10137,-123.6820617,43.04240564,Culvert,Passable,108847.2,1
4,3178,1267,-123.7406779,43.02361307,Culvert,Passable,108847.2,1
4,3183,2712,-123.8921189,43.25230636,Culvert,Partial,108847.2,0.5
4,3210,27508,-123.8891552,43.01019004,Culvert,Blocked,108847.2,0.1
4,3210,27840,-123.8892038,43.01093831,Falls,Blocked,455041.93,0.1
4,3210,38908,-123.889245,43.011704,Dam,Blocked,487195.2,0.1
4,3210,38909,-123.8893216,43.01052105,Falls,Blocked,455041.93,0.1
4,3211,27535,-124.0322778,43.14086882,Culvert,UnkAnad,108847.2,0.1
4,3211,34974,-124.02485,43.127056,Bridge,Unknown,370171,0.1
4,3219,4506,-124.2072435,43.23123169,Culvert,Unknown,108847.2,0.1
4,3220,1363,-123.7253054,42.92426252,Bridge,Passable,370171,1
4,3222,3576,-123.6774124,43.02854287,Culvert,Unknown,108847.2,0.1
4,3222,14374,-123.677551,43.028483,Culvert,Unknown,108847.2,0.1
4,3222,1596,-123.6549442,43.0276759,Culvert,Blocked,108847.2,0.1
4,3226,4472,-123.8173417,43.15265467,Culvert,Partial,108847.2,0.5
4,3226,7260,-123.8176934,43.15231488,Falls,Blocked,455041.93,0.1
4,3232,1576,-123.7475869,43.03992405,Culvert,Blocked,108847.2,0.1
4,3232,1581,-123.7348952,43.0361506,Culvert,Blocked,108847.2,0.1
4,3232,1582,-123.7364485,43.03643575,Culvert,Blocked,108847.2,0.1
4,3238,45414,-124.0378556,43.03246676,Culvert,Partial,108847.2,0.5
4,3260,36422,-124.267119,43.209669,Bridge,Unknown,370171,0.1
4,3264,9862,-123.9753442,43.24412354,Falls,UnkAnad,455041.93,0.5
4,3267,27832,-123.8244739,43.06878068,Falls,Unknown,455041.93,0.5
4,3267,27830,-123.8253319,43.06807317,Falls,Blocked,455041.93,0.1
4,3267,27831,-123.8251505,43.0682229,Falls,Blocked,455041.93,0.1
4,3269,18844,-124.3564911,43.12247085,Dam,Unknown,487195.2,0.1
4,3271,2743,-123.8568488,43.07806183,Culvert,Unknown,108847.2,0.1
4,3271,43677,-123.8632,43.0789,Culvert,Passable,108847.2,1
4,3281,9756,-124.0267047,43.18808153,Culvert,Passable,108847.2,1
4,3291,16911,-123.689549,43.016321,Culvert,Unknown,108847.2,0.1
4,3299,27863,-124.0451883,43.10126105,Falls,UnkAnad,455041.93,0.5
4,3299,27864,-124.0257156,43.0930323,Falls,UnkAnad,455041.93,0.5
4,3299,27865,-124.0217355,43.08493485,Falls,Blocked,455041.93,0.1
4,3312,27841,-123.8937447,43.0789301,Falls,Unknown,455041.93,0.5
4,3312,9058,-123.9013376,43.09320287,Falls,Blocked,455041.93,0.1
4,3313,27501,-123.8202035,43.02513983,Culvert,Unknown,108847.2,0.1
4,3315,43275,-124.0569393,43.07420768,Culvert,Passable,108847.2,1
4,3327,5896,-123.6786449,43.01545847,Culvert,Unknown,108847.2,0.1
4,3327,17267,-123.6868315,43.0191644,Culvert,Unknown,108847.2,0.1
4,3327,1251,-123.6666011,43.01375702,Culvert,Blocked,108847.2,0.1
4,3335,29275,-123.8783876,43.2569965,Culvert,Blocked,108847.2,0.1
4,3335,29276,-123.8786143,43.25672379,Falls,Partial,455041.93,0.5
4,3335,45750,-123.8705,43.2615,Culvert,Blocked,108847.2,0.1
4,3351,10410,-123.7287588,42.96765333,Falls,Unknown,455041.93,0.5
4,3351,27804,-123.7216244,42.97029945,Falls,Unknown,455041.93,0.5
4,3351,27805,-123.7209113,42.97066563,Falls,Unknown,455041.93,0.5
4,3351,27806,-123.7153641,42.97238368,CascadeGradientVelocity,Unknown,455041.93,0.1
4,3351,1881,-123.7251266,42.96886528,Bridge,Passable,370171,1
4,3351,27807,-123.7124406,42.9738293,Falls,Blocked,455041.93,0.1
4,3371,27518,-123.927532,43.29174407,Culvert,Blocked,108847.2,0.1
4,3382,24307,-123.7071202,43.12857197,Culvert,Partial,108847.2,0.5
4,3382,6525,-123.7211693,43.13440434,Falls,Blocked,455041.93,0.1
4,3382,27801,-123.7173639,43.13386903,Falls,Blocked,455041.93,0.1
4,3382,27802,-123.7168297,43.13395773,Falls,Blocked,455041.93,0.1
4,3382,27803,-123.7090129,43.13071837,Falls,Blocked,455041.93,0.1
4,3382,43268,-123.714366,43.134226,Culvert,Passable,108847.2,1
4,3484,30063,-123.9645357,42.84518169,Culvert,Partial,108847.2,0.5
4,3505,4496,-124.0445558,43.18172847,Culvert,Partial,108847.2,0.5
4,3551,3619,-124.0875551,43.10957486,Culvert,UnkAnad,108847.2,0.1
4,3558,1350,-123.7215978,42.94193988,Culvert,Blocked,108847.2,0.1
4,3565,1534,-123.7267819,43.05394823,Culvert,Blocked,108847.2,0.1
4,3565,1537,-123.7191544,43.04997829,Culvert,Blocked,108847.2,0.1
4,3569,2703,-124.0253001,43.19699989,Culvert,UnkAnad,108847.2,0.1
4,3577,23522,-124.0037038,43.13942505,Culvert,Blocked,108847.2,0.1
4,3580,27490,-123.7050443,43.1448079,Culvert,Unknown,108847.2,0.1
4,3580,27793,-123.6944199,43.14893175,Falls,Unknown,455041.93,0.5
4,3580,27794,-123.6938816,43.14926512,Falls,Blocked,455041.93,0.1
4,3580,27795,-123.6932901,43.14960972,Falls,Blocked,455041.93,0.1
4,3581,14162,-123.675329,43.031433,Culvert,Unknown,108847.2,0.1
4,3581,36353,-123.684419,43.031325,Bridge,Unknown,370171,0.1
4,3605,4918,-123.8774513,43.14712347,Culvert,Unknown,108847.2,0.1
4,3606,23564,-123.9643262,43.06872356,Culvert,Blocked,108847.2,0.1
4,3609,10134,-123.7030984,43.02387816,Culvert,Passable,108847.2,1
4,3642,24319,-123.8600167,43.02454965,Culvert,Blocked,108847.2,0.1
4,3659,7259,-123.9112043,43.1700708,Falls,UnkAnad,455041.93,0.5
4,3659,29480,-123.9181556,43.16087135,Culvert,Passable,108847.2,1
4,3668,23833,-124.0146112,43.01473383,Culvert,Blocked,108847.2,0.1
4,3697,8672,-123.8947717,43.14753559,CascadeGradientVelocity,UnkAnad,455041.93,0.1
4,3707,3977,-124.0616793,43.07821402,Falls,UnkAnad,455041.93,0.5
4,3718,24539,-124.1191116,43.21223548,Culvert,Blocked,108847.2,0.1
4,3726,1401,-123.7051616,42.95812554,Culvert,Blocked,108847.2,0.1
4,3726,27493,-123.7153531,42.95366761,Culvert,Blocked,108847.2,0.1
4,3736,3895,-124.0576859,43.2381571,Culvert,Partial,108847.2,0.5
4,3791,9903,-124.0473001,43.16531263,Culvert,Partial,108847.2,0.5
4,3794,39897,-124.276962,43.191994,TideGate,UnkAnad,77617.39,0.5
4,3801,4919,-123.9044979,43.15187359,Culvert,Blocked,108847.2,0.1
4,3845,10154,-123.8320562,43.15239652,Culvert,Unknown,108847.2,0.1
4,3855,1210,-123.7483793,43.07196517,Culvert,Blocked,108847.2,0.1
4,3865,7958,-124.3493741,43.20397514,Dam,UnkAnad,487195.2,0.1
4,3865,29413,-124.3465195,43.19365308,Culvert,UnkAnad,108847.2,0.1
4,3865,14898,-124.346967,43.192871,Culvert,Passable,108847.2,1
4,3865,17584,-124.346967,43.192871,Culvert,Passable,108847.2,1
4,3919,1579,-123.7317989,43.03084731,Culvert,Blocked,108847.2,0.1
4,3922,27881,-123.7479929,42.91256507,CascadeGradientVelocity,Unknown,455041.93,0.1
4,3935,27849,-123.9869572,42.88374973,Falls,Unknown,455041.93,0.5
4,4092,10712,-124.1066738,42.73863776,CascadeGradientVelocity,UnkAnad,455041.93,0.1
4,4124,24367,-123.8735081,42.8706756,Culvert,Blocked,108847.2,0.1
4,4174,35596,-123.866189,43.143139,Bridge,Unknown,370171,0.1
4,4192,14373,-123.692398,43.013682,Culvert,Unknown,108847.2,0.1
4,4193,23521,-124.0153511,43.05055943,Culvert,Blocked,108847.2,0.1
4,4207,27551,-124.2117314,43.02612536,Culvert,UnkAnad,108847.2,0.1
4,4222,43277,-124.025331,43.051943,Culvert,Passable,108847.2,1
4,4229,2740,-123.9414578,43.07284925,Culvert,Unknown,108847.2,0.1
4,4294,8058,-124.0417354,43.17855854,Culvert,Unknown,108847.2,0.1
4,4299,7103,-123.9972248,43.03507084,Culvert,Blocked,108847.2,0.1
4,4310,1213,-123.702661,43.08321309,Culvert,Blocked,108847.2,0.1
4,4318,7633,-123.9532943,43.15629384,Culvert,Partial,108847.2,0.5
4,4329,24839,-123.8478497,43.08551193,Culvert,Blocked,108847.2,0.1
4,4333,3969,-123.7990607,42.93282535,Falls,Unknown,455041.93,0.5
4,4341,9055,-123.8994719,43.09862307,Falls,Partial,455041.93,0.5
4,4347,44824,-124.0562592,43.01190592,Falls,Partial,455041.93,0.5
4,4365,1304,-123.6974977,43.00206516,Culvert,Blocked,108847.2,0.1
4,4396,27523,-123.9675543,42.88178704,Culvert,Blocked,108847.2,0.1
4,4402,8435,-124.2150721,43.15850638,Culvert,Partial,108847.2,0.5
4,4493,27559,-123.852088,43.08328313,Culvert,Partial,108847.2,0.5
4,4621,6715,-123.7328302,42.91919098,Falls,Unknown,455041.93,0.5
4,4680,28138,-123.9785863,43.28428018,Culvert,Partial,108847.2,0.5
4,4825,1451,-123.7320852,43.06223493,Culvert,Blocked,108847.2,0.1
4,4825,2447,-123.7317314,43.06247021,Culvert,Blocked,108847.2,0.1
4,4825,10139,-123.7169392,43.05961726,Culvert,Passable,108847.2,1
4,4889,1460,-123.7374085,43.02809012,Culvert,Blocked,108847.2,0.1
4,4889,1580,-123.7345602,43.02686709,Culvert,Passable,108847.2,1
4,4903,2695,-123.9071355,43.03768279,Culvert,Unknown,108847.2,0.1
4,4923,3883,-123.8642972,43.03532413,Culvert,Partial,108847.2,0.5
4,4923,27507,-123.8567175,43.03266931,Culvert,Blocked,108847.2,0.1
4,4923,29314,-123.8635047,43.03513264,Dam,Partial,487195.2,0.5
4,4933,1532,-123.75129,43.04515642,Culvert,Blocked,108847.2,0.1
4,4962,9748,-124.1847719,43.08929164,Culvert,Passable,108847.2,1
4,4999,3642,-124.2198943,43.23550018,Culvert,Passable,108847.2,1
4,5007,12332,-124.2285152,43.12044623,Dam,Blocked,487195.2,0.1
4,5029,5844,-123.9452223,43.16036744,Culvert,Unknown,108847.2,0.1
4,5035,2729,-124.0737386,43.25626648,Culvert,UnkAnad,108847.2,0.1
4,5079,30050,-123.9758513,42.82020394,Culvert,Partial,108847.2,0.5
4,5084,1547,-123.6798071,42.99630595,Culvert,Blocked,108847.2,0.1
4,5084,1548,-123.6807526,42.9947117,Culvert,Blocked,108847.2,0.1
4,5106,1215,-123.7131031,43.0795442,Culvert,Blocked,108847.2,0.1
4,5164,8860,-124.0526822,43.11624021,Culvert,Passable,108847.2,1
4,5177,15944,-123.656489,43.055206,Culvert,Unknown,108847.2,0.1
4,5196,2617,-123.6869203,43.12546711,Culvert,Blocked,108847.2,0.1
4,5229,9755,-124.0498442,43.18237043,Culvert,Passable,108847.2,1
4,5234,1449,-123.6571299,43.06557875,Culvert,Blocked,108847.2,0.1
4,5253,17268,-123.672074,43.035947,Culvert,Unknown,108847.2,0.1
4,5257,7957,-124.0100883,43.21556173,Falls,Partial,455041.93,0.5
4,5342,27547,-124.1023689,43.21879981,Culvert,Partial,108847.2,0.5
4,5481,14372,-123.73599,42.984419,Culvert,Unknown,108847.2,0.1
4,5527,30114,-123.9687447,42.82776059,Culvert,Partial,108847.2,0.5
4,5938,10138,-123.6909641,43.05032206,Culvert,Passable,108847.2,1
4,5958,12401,-123.8889167,43.25360262,Falls,Partial,455041.93,0.5
4,6066,2695,-123.9071355,43.03768279,Culvert,Unknown,108847.2,0.1
4,6093,32736,-124.0961386,43.15512572,Culvert,Partial,108847.2,0.5
4,6156,29277,-123.8790125,43.25911388,Falls,UnkAnad,455041.93,0.5
4,6164,23880,-124.3377096,43.05283956,Culvert,Unknown,108847.2,0.1
4,6164,23892,-124.3395273,43.05349766,Culvert,Blocked,108847.2,0.1
4,6197,24788,-123.9385501,43.03863878,Culvert,Blocked,108847.2,0.1
4,6296,45404,-124.1141922,43.15108968,Falls,Blocked,455041.93,0.1
4,6570,1549,-123.6754343,42.98951197,Culvert,Blocked,108847.2,0.1
4,6590,1208,-123.6630043,43.07271615,Culvert,Blocked,108847.2,0.1
4,6805,23565,-124.1560311,43.16725117,Culvert,Blocked,108847.2,0.1
4,7152,9037,-124.2289589,43.07910902,Culvert,Partial,108847.2,0.5
4,7222,5533,-124.0408077,43.26351429,Falls,Unknown,455041.93,0.5
4,7241,43276,-124.055,43.076,Culvert,Unknown,108847.2,0.1
4,7300,4028,-124.0188088,42.9640066,Falls,UnkAnad,455041.93,0.5
4,7387,39870,-124.338777,43.158726,TideGate,UnkAnad,77617.39,0.5
4,7390,1186,-123.7017151,43.08380485,Culvert,Passable,108847.2,1
4,7402,35021,-124.017406,43.1172,Bridge,Unknown,370171,0.1
4,7505,23902,-124.017586,43.01174067,Culvert,Blocked,108847.2,0.1
4,7511,35015,-124.226489,42.976514,Bridge,Unknown,370171,0.1
4,7515,27867,-123.734828,43.1435238,Falls,Unknown,455041.93,0.5
4,7612,29330,-123.8561566,43.05381201,Ford,UnkAnad,108847.2,0.5
4,7612,5764,-123.8574577,43.0540706,Culvert,Partial,108847.2,0.5
4,7753,27880,-123.7476339,42.91310544,CascadeGradientVelocity,Unknown,455041.93,0.1
4,8126,27882,-124.0599932,43.07679735,Falls,UnkAnad,455041.93,0.5
4,8200,16385,-124.230126,43.240422,Culvert,Unknown,108847.2,0.1
4,8450,24894,-124.2497508,43.15713881,Culvert,Partial,108847.2,0.5
4,8482,9751,-124.2114246,43.12134122,Culvert,Passable,108847.2,1
4,8730,27874,-123.8795826,43.26968399,Falls,Blocked,455041.93,0.1
4,8738,40281,-124.069806,43.036925,Bridge,Unknown,370171,0.1
4,8781,8029,-124.1225174,42.73465524,Falls,Blocked,455041.93,0.1
5,8900,27509,-123.897481,43.26068879,Culvert,Blocked,108847.2,0.1
5,8914,27796,-123.7142942,42.94497312,CascadeGradientVelocity,UnkAnad,455041.93,0.1
5,8957,6522,-123.7585042,43.12449357,Falls,Unknown,455041.93,0.5
5,8957,27498,-123.7374471,43.11407192,Culvert,Partial,108847.2,0.5
5,8957,27808,-123.7383623,43.1130162,Falls,Blocked,455041.93,0.1
5,8957,28133,-123.7711204,43.12161272,Dam,Partial,487195.2,0.5
5,8961,27535,-124.0322778,43.14086882,Culvert,UnkAnad,108847.2,0.1
5,8961,2693,-124.0226514,43.14671342,Culvert,UnkAnad,108847.2,0.1
5,8961,27536,-124.0230197,43.15219348,Culvert,Partial,108847.2,0.5
5,8966,6529,-123.8976875,43.21348454,Falls,Unknown,455041.93,0.5
5,8966,27836,-123.8974651,43.20805696,CascadeGradientVelocity,Unknown,455041.93,0.1
5,8966,27505,-123.8812244,43.20369739,Culvert,Passable,108847.2,1
5,8966,6528,-123.87624,43.19576737,Falls,Blocked,455041.93,0.1
5,8966,27837,-123.8976816,43.2086221,Falls,Blocked,455041.93,0.1
5,8975,16073,-123.686025,43.01992806,Culvert,Unknown,108847.2,0.1
5,8975,1250,-123.6645239,43.018699,Culvert,Blocked,108847.2,0.1
5,8975,10133,-123.6785468,43.01840776,Culvert,Passable,108847.2,1
5,8981,4027,-123.8800654,42.90365923,Falls,Unknown,455041.93,0.5
5,8987,2737,-123.9245135,43.20714247,Culvert,Unknown,108847.2,0.1
5,9007,24830,-123.7287537,43.15881563,Culvert,Blocked,108847.2,0.1
5,9020,34994,-123.978003,42.965469,Bridge,Unknown,370171,0.1
5,9020,2722,-123.970184,42.9603067,Culvert,UnkAnad,108847.2,0.1
5,9021,6533,-123.9043717,43.16502364,Falls,Unknown,455041.93,0.5
5,9021,43284,-123.909771,43.165571,Culvert,Passable,108847.2,1
5,9031,24536,-123.7765358,43.19391508,Culvert,Blocked,108847.2,0.1
5,9050,27551,-124.2117314,43.02612536,Culvert,UnkAnad,108847.2,0.1
5,9063,27842,-123.8930096,43.0874948,Falls,Blocked,455041.93,0.1
5,9068,6523,-123.8266393,43.12700091,Falls,Blocked,455041.93,0.1
5,9068,38920,-123.8310542,43.1150688,Falls,Blocked,455041.93,0.1
5,9089,5199,-123.7900868,43.20101476,Falls,Blocked,455041.93,0.1
5,9105,27818,-123.8331883,43.13132735,Falls,UnkAnad,455041.93,0.5
5,9105,27820,-123.8348009,43.13122685,Falls,UnkAnad,455041.93,0.5
5,9105,27821,-123.8350057,43.1312289,Falls,UnkAnad,455041.93,0.5
5,9105,27824,-123.8430207,43.12933884,Falls,Unknown,455041.93,0.5
5,9105,27825,-123.843251,43.12940362,Falls,Unknown,455041.93,0.5
5,9105,27827,-123.850927,43.12468629,Falls,Unknown,455041.93,0.5
5,9105,27828,-123.8509297,43.12456436,Falls,Unknown,455041.93,0.5
5,9105,27502,-123.8499434,43.12755224,Culvert,Blocked,108847.2,0.1
5,9105,6524,-123.8381438,43.13079358,Falls,Blocked,455041.93,0.1
5,9105,27826,-123.8438797,43.12958042,Falls,Blocked,455041.93,0.1
5,9105,27819,-123.8381433,43.13079359,Falls,Blocked,455041.93,0.1
5,9105,27822,-123.8381433,43.13079359,Falls,Blocked,455041.93,0.1
5,9105,27823,-123.8381433,43.13079359,Falls,Blocked,455041.93,0.1
5,9105,38841,-123.8507363,43.12727893,Falls,Blocked,455041.93,0.1
5,9106,10653,-123.8195592,43.21041926,Falls,Blocked,455041.93,0.1
5,9106,27815,-123.827746,43.19416658,Falls,Blocked,455041.93,0.1
5,9106,27816,-123.8296797,43.19883492,Falls,Blocked,455041.93,0.1
5,9130,24525,-123.7265403,43.19032376,Culvert,Blocked,108847.2,0.1
5,9140,38933,-123.8723111,43.05266716,CascadeGradientVelocity,Blocked,455041.93,0.1
5,9153,27516,-123.9095892,43.21956419,Culvert,Blocked,108847.2,0.1
5,9154,45410,-123.9286885,42.95944554,CascadeGradientVelocity,Blocked,455041.93,0.1
5,9165,24319,-123.8600167,43.02454965,Culvert,Blocked,108847.2,0.1
5,9169,2706,-123.9759011,43.0759915,Culvert,UnkAnad,108847.2,0.1
5,9169,2736,-123.9696637,43.08162765,Culvert,UnkAnad,108847.2,0.1
5,9207,1399,-123.6980618,42.91522412,Culvert,Partial,108847.2,0.5
5,9207,45412,-123.6978651,42.91510821,CascadeGradientVelocity,Blocked,455041.93,0.1
5,9212,38859,-123.975141,42.90195968,Falls,Blocked,455041.93,0.1
5,9266,1531,-123.7471263,43.05127379,Culvert,Blocked,108847.2,0.1
5,9382,1904,-123.7176938,42.91783742,Culvert,Blocked,108847.2,0.1
5,9399,2703,-124.0253001,43.19699989,Culvert,UnkAnad,108847.2,0.1
5,9419,3894,-124.0342994,43.20464618,Culvert,Blocked,108847.2,0.1
5,9428,35701,-123.970289,42.970169,Bridge,Unknown,370171,0.1
5,9436,24798,-123.8585855,43.0850096,Culvert,Blocked,108847.2,0.1
5,9501,27500,-123.788993,43.09603496,Culvert,Blocked,108847.2,0.1
5,9504,27832,-123.8244739,43.06878068,Falls,Unknown,455041.93,0.5
5,9527,10154,-123.8320562,43.15239652,Culvert,Unknown,108847.2,0.1
5,9577,1131,-123.6733291,42.89709599,Culvert,Blocked,108847.2,0.1
5,9577,1398,-123.6852088,42.91022225,Culvert,Blocked,108847.2,0.1
5,9577,1514,-123.6745774,42.90235412,Culvert,Blocked,108847.2,0.1
5,9582,27830,-123.8253319,43.06807317,Falls,Blocked,455041.93,0.1
5,9593,1349,-123.7342056,42.94098237,Culvert,Blocked,108847.2,0.1
5,9670,43278,-124.055953,43.10066,Culvert,Passable,108847.2,1
5,9724,4918,-123.8774513,43.14712347,Culvert,Unknown,108847.2,0.1
5,9828,7102,-123.988926,43.04319973,Culvert,Partial,108847.2,0.5
5,10011,1362,-123.6722068,42.93642065,Culvert,Blocked,108847.2,0.1
5,10048,9862,-123.9753442,43.24412354,Falls,UnkAnad,455041.93,0.5
5,10050,44886,-123.9239207,42.93649713,CascadeGradientVelocity,Partial,455041.93,0.5
5,10140,14162,-123.675329,43.031433,Culvert,Unknown,108847.2,0.1
5,10140,2017,-123.6619385,43.03023752,Culvert,Blocked,108847.2,0.1
5,10150,2752,-123.9480238,43.0592379,Culvert,Unknown,108847.2,0.1
5,10166,27854,-124.005879,43.10193982,Falls,UnkAnad,455041.93,0.5
5,10166,27855,-124.0063205,43.10091136,Falls,UnkAnad,455041.93,0.5
5,10166,27853,-124.0057267,43.10236056,CascadeGradientVelocity,Partial,455041.93,0.5
5,10166,27856,-124.0059547,43.09953066,Falls,Blocked,455041.93,0.1
5,10266,43678,-124.0278685,43.1290453,Culvert,Passable,108847.2,1
5,10322,1249,-123.6724658,43.01276189,Culvert,Blocked,108847.2,0.1
5,10351,7552,-123.7335306,43.01008884,Culvert,Partial,108847.2,0.5
5,10353,24890,-123.8965918,43.24661579,Culvert,Blocked,108847.2,0.1
5,10366,24499,-123.7310702,43.15650151,Culvert,Blocked,108847.2,0.1
5,10405,24747,-123.8528619,43.08654075,Culvert,Blocked,108847.2,0.1
