StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
3,672,-123.9116105,45.6607674,Culvert,Passable,108847.2,1
3,673,-123.8078859,45.80037707,Culvert,Unknown,108847.2,0.1
3,676,-123.3453469,45.71649228,Culvert,Blocked,108847.2,0.1
3,681,-123.4549152,45.73978535,Culvert,Blocked,108847.2,0.1
3,682,-123.83041,45.71183095,Culvert,Unknown,108847.2,0.1
3,684,-123.9143975,45.66154603,Bridge,Passable,370171,1
3,689,-123.8699027,45.63883925,Culvert,Unknown,108847.2,0.1
3,689,-123.8699127,45.63873857,Culvert,Partial,108847.2,0.5
3,691,-123.3432765,45.72672515,Culvert,Unknown,108847.2,0.1
3,691,-123.3499256,45.72310444,CascadeGradientVelocity,Unknown,455041.93,0.1
3,692,-123.7553789,45.80788226,Culvert,Unknown,108847.2,0.1
3,706,-123.863329,45.726226,TideGate,UnkAnad,77617.39,0.5
3,709,-123.8329747,45.71118195,Culvert,Unknown,108847.2,0.1
3,714,-123.638618,45.68866899,Culvert,Partial,108847.2,0.5
3,720,-123.7214543,45.85814698,Culvert,Unknown,108847.2,0.1
3,724,-123.9075405,45.66148298,Culvert,Passable,108847.2,1
3,729,-123.6164983,45.73614674,Culvert,Unknown,108847.2,0.1
3,743,-123.9122821,45.72203134,Culvert,Unknown,108847.2,0.1
3,744,-123.7912621,45.6964487,Culvert,Partial,108847.2,0.5
3,747,-123.1852604,45.90713616,Culvert,Blocked,108847.2,0.1
3,755,-123.1281168,45.86213404,Dam,Passable,487195.2,1
3,755,-123.1233077,45.8465028,Dam,Partial,487195.2,0.5
3,755,-123.1240775,45.83826435,Dam,Partial,487195.2,0.5
3,755,-123.1249735,45.83706128,Dam,Partial,487195.2,0.5
3,755,-123.1265954,45.83299443,Dam,Partial,487195.2,0.5
3,755,-123.1259641,45.83142018,Dam,Partial,487195.2,0.5
3,755,-123.123781,45.869811,Culvert,Passable,108847.2,1
3,756,-123.873547,45.740397,Bridge,Unknown,370171,0.1
3,756,-123.8961114,45.75315227,Culvert,Unknown,108847.2,0.1
3,756,-123.8936867,45.75192943,Culvert,Unknown,108847.2,0.1
3,756,-123.8899281,45.74903487,Culvert,Unknown,108847.2,0.1
3,756,-123.8988632,45.75884415,Culvert,Unknown,108847.2,0.1
3,756,-123.8961257,45.75317025,Culvert,Unknown,108847.2,0.1
3,762,-123.8401545,45.66140153,Culvert,Blocked,108847.2,0.1
3,771,-123.615706,45.77380408,Falls,UnkAnad,455041.93,0.5
3,771,-123.6241058,45.77061619,Bridge,Passable,370171,1
3,779,-123.8426087,45.67406667,Culvert,Unknown,108847.2,0.1
3,780,-123.848433,45.75148499,TideGate,UnkAnad,77617.39,0.5
3,784,-123.8859295,45.73756628,Culvert,Unknown,108847.2,0.1
3,801,-123.638618,45.68866899,Culvert,Partial,108847.2,0.5
3,804,-123.8342343,45.75766957,Culvert,Unknown,108847.2,0.1
3,810,-123.8116492,45.79698551,Culvert,Unknown,108847.2,0.1
3,824,-123.6192529,45.68346492,Bridge,Passable,370171,1
3,833,-123.4030382,45.89555572,Culvert,Unknown,108847.2,0.1
3,846,-123.233861,45.820972,Culvert,Unknown,108847.2,0.1
3,863,-123.1860073,45.83635443,Culvert,Partial,108847.2,0.5
